idMovimiento;Fecha;Cantidad;Concepto;Notas;Cuenta;Saldo_En_Cuenta
-1;03/11/2009;-9,00 €;34;suscripcion fondos;5;1.258,69 €
-1;01/11/2009;1,88 €;25;rentabilidad cta naranja;1;12.406,16 €
-1;01/11/2009;1,88 €;25;rentabilidad cta naranja;5;1.267,69 €
-1;28/10/2009;9,00 €;34;suscripcion fondos;11;1.048,00 €
-1;28/10/2009;-9,00 €;34;suscripcion fondos;5;1.265,81 €
-1;08/02/2010;800,00 €;34;ahorro periodico;16;1.600,78 €
-1;08/02/2010;-800,00 €;34;ahorro periodico;3;1.138,47 €
-1;01/02/2010;0,15 €;25;rentabilidad impuestos cero;1;12.404,28 €
-1;01/02/2010;0,15 €;25;rentabilidad impuestos cero;16;800,78 €
-1;01/02/2010;0,63 €;25;rentabilidad impuestos cero;1;12.404,13 €
-1;01/02/2010;0,63 €;25;rentabilidad impuestos cero;16;800,63 €
-1;01/02/2010;0,12 €;25;rentabilidad impuestos cero;1;12.403,50 €
-1;01/02/2010;0,12 €;25;rentabilidad impuestos cero;15;500,69 €
-1;01/02/2010;0,51 €;25;rentabilidad impuestos cero;1;12.403,38 €
-1;01/02/2010;0,51 €;25;rentabilidad impuestos cero;15;500,57 €
-1;09/02/2010;100,00 €;34;ahorro periodico;14;600,79 €
-1;09/02/2010;-100,00 €;34;ahorro periodico;3;1.938,47 €
-1;01/02/2010;0,12 €;25;rentabilidad impuestos cero;1;12.402,87 €
-1;01/02/2010;0,12 €;25;rentabilidad impuestos cero;14;500,79 €
-1;01/02/2010;0,51 €;25;rentabilidad impuestos cero;1;12.402,75 €
-1;01/02/2010;0,51 €;25;rentabilidad impuestos cero;14;500,67 €
-1;01/02/2010;0,00 €;25;rentabilidad impuestos cero;1;12.402,24 €
-1;01/02/2010;0,00 €;25;rentabilidad impuestos cero;13;1.203,37 €
-1;01/02/2010;0,26 €;25;rentabilidad impuestos cero;1;12.402,24 €
-1;01/02/2010;0,26 €;25;rentabilidad impuestos cero;13;1.203,37 €
-1;01/02/2010;1,11 €;25;rentabilidad impuestos cero;1;12.401,98 €
-1;01/02/2010;1,11 €;25;rentabilidad impuestos cero;13;1.203,11 €
-1;04/02/2010;500,00 €;34;ahorro periodico;12;2.711,62 €
-1;04/02/2010;-500,00 €;34;ahorro periodico;3;2.038,47 €
-1;01/02/2010;0,52 €;25;rentabilidad cuenta impuestos cero;1;12.400,87 €
-1;01/02/2010;0,52 €;25;rentabilidad cuenta impuestos cero;12;2.211,62 €
-1;01/02/2010;2,21 €;25;rentabilidad cuenta impuestos cero;1;12.400,35 €
-1;01/02/2010;2,21 €;25;rentabilidad cuenta impuestos cero;12;2.211,10 €
-1;09/02/2010;500,00 €;34;fin deposito;6;2.040,91 €
-1;09/02/2010;-500,00 €;34;fin deposito;10;0,00 €
-1;09/02/2010;4,05 €;25;intereses deposito 4 meses 3%;1;12.398,14 €
-1;09/02/2010;4,05 €;25;intereses deposito 4 meses 3%;6;1.540,91 €
-1;01/02/2010;3,01 €;25;intereses a mi favorl;1;12.394,09 €
-1;01/02/2010;3,01 €;25;intereses a mi favorl;6;1.536,86 €
-1;08/02/2010;9,00 €;34;suscripcion de fondos;11;1.039,00 €
-1;08/02/2010;-9,00 €;34;suscripcion de fondos;6;1.533,85 €
-1;02/02/2010;9,00 €;34;suscripcion de fondos;11;1.030,00 €
-1;02/02/2010;-9,00 €;34;suscripcion de fondos;6;1.542,85 €
-1;26/01/2010;9,00 €;34;suscripcion de fondos;11;1.021,00 €
-1;26/01/2010;-9,00 €;34;suscripcion de fondos;6;1.551,85 €
-1;25/01/2010;9,00 €;34;suscripcion de fondos;11;1.012,00 €
-1;25/01/2010;-9,00 €;34;suscripcion de fondos;6;1.560,85 €
-1;21/01/2010;9,00 €;34;suscripcion de fondos;11;1.003,00 €
-1;21/01/2010;-9,00 €;34;suscripcion de fondos;6;1.569,85 €
-1;20/01/2010;9,00 €;34;suscripcion de fondos;11;994,00 €
-1;20/01/2010;-9,00 €;34;suscripcion de fondos;6;1.578,85 €
-1;18/01/2010;9,00 €;34;suscripcion de fondos;11;985,00 €
-1;18/01/2010;-9,00 €;34;suscripcion de fondos;6;1.587,85 €
-1;10/02/2010;-20,00 €;4;efectivo;1;12.391,08 €
-1;10/02/2010;-20,00 €;4;efectivo;4;183,87 €
-1;10/02/2010;40,00 €;34;para gasofa;4;203,87 €
-1;10/02/2010;-40,00 €;34;para gasofa;6;1.596,85 €
-1;09/02/2010;100,00 €;34;efectivo;4;163,87 €
-1;09/02/2010;-100,00 €;34;efectivo;6;1.636,85 €
-1;06/02/2010;-20,00 €;14;meriva pioz;1;12.411,08 €
-1;06/02/2010;-20,00 €;14;meriva pioz;4;63,87 €
-1;05/02/2010;-14,20 €;19;regalo mama;1;12.431,08 €
-1;05/02/2010;-14,20 €;19;regalo mama;4;83,87 €
-1;05/02/2010;-2,90 €;2;ida / vuelta de guada - alcala;1;12.445,28 €
-1;05/02/2010;-2,90 €;2;ida / vuelta de guada - alcala;4;98,07 €
-1;05/02/2010;-275,86 €;13;febrero 2010;1;12.448,18 €
-1;05/02/2010;-275,86 €;13;febrero 2010;4;100,97 €
-1;04/02/2010;-49,85 €;20;decathlon;1;12.724,04 €
-1;04/02/2010;-49,85 €;20;decathlon;4;376,83 €
-1;04/02/2010;-31,95 €;19;san valentin para mon;1;12.773,89 €
-1;04/02/2010;-31,95 €;19;san valentin para mon;4;426,68 €
-1;04/02/2010;280,00 €;34;para pago coche;4;458,63 €
-1;04/02/2010;-280,00 €;34;para pago coche;6;1.736,85 €
-1;03/02/2010;40,00 €;34;para gasofa;4;178,63 €
-1;03/02/2010;-40,00 €;34;para gasofa;6;2.016,85 €
-1;02/02/2010;-12,50 €;21;farmacia;1;12.805,84 €
-1;02/02/2010;-12,50 €;21;farmacia;4;138,63 €
-1;01/02/2010;-28,63 €;21;hiperusera;1;12.818,34 €
-1;01/02/2010;-28,63 €;21;hiperusera;4;151,13 €
-1;30/01/2010;-19,95 €;20;nuevo plumas;1;12.846,97 €
-1;30/01/2010;-19,95 €;20;nuevo plumas;3;2.538,47 €
-1;29/01/2010;-20,00 €;4;perrote;1;12.866,92 €
-1;29/01/2010;-20,00 €;4;perrote;3;2.558,42 €
-1;29/01/2010;1.074,65 €;23;monica enero 2010;1;12.886,92 €
-1;29/01/2010;1.074,65 €;23;monica enero 2010;3;2.578,42 €
-1;28/01/2010;-100,00 €;2;cajero - pago abono monica;1;11.812,27 €
-1;28/01/2010;-100,00 €;2;cajero - pago abono monica;3;1.503,77 €
-1;28/01/2010;-7,20 €;2;10 viajes ruben;1;11.912,27 €
-1;28/01/2010;-7,20 €;2;10 viajes ruben;3;1.603,77 €
-1;28/01/2010;-693,17 €;9;enero 2010;1;11.919,47 €
-1;28/01/2010;-693,17 €;9;enero 2010;3;1.610,97 €
-1;27/01/2010;1.459,30 €;23;ruben enero 2010;1;12.612,64 €
-1;27/01/2010;1.459,30 €;23;ruben enero 2010;3;2.304,14 €
-1;23/01/2010;693,00 €;34;para pago hipoteca;3;844,84 €
-1;23/01/2010;-693,00 €;34;para pago hipoteca;6;2.056,85 €
-1;31/01/2010;2,00 €;14;meriva perrote;1;11.153,34 €
-1;31/01/2010;2,00 €;14;meriva perrote;4;179,76 €
-1;31/01/2010;23,35 €;14;meriva perrote;1;11.151,34 €
-1;31/01/2010;23,35 €;14;meriva perrote;4;177,76 €
-1;31/01/2010;-50,00 €;14;meriva perrote;1;11.127,99 €
-1;31/01/2010;-50,00 €;14;meriva perrote;4;154,41 €
-1;30/01/2010;-26,14 €;21;carrefour alcazar;1;11.177,99 €
-1;30/01/2010;-26,14 €;21;carrefour alcazar;4;204,41 €
-1;29/01/2010;100,00 €;34;traspaso efectivo;4;230,55 €
-1;29/01/2010;-100,00 €;34;traspaso efectivo;6;2.749,85 €
-1;28/01/2010;-54,00 €;14;ford el pozo;1;11.204,13 €
-1;28/01/2010;-54,00 €;14;ford el pozo;4;130,55 €
-1;26/01/2010;-33,00 €;14;meriva pioz;1;11.258,13 €
-1;26/01/2010;-33,00 €;14;meriva pioz;4;184,55 €
-1;25/01/2010;-11,02 €;33;ruben enero 2010;1;11.291,13 €
-1;25/01/2010;-11,02 €;33;ruben enero 2010;4;217,55 €
-1;25/01/2010;-19,93 €;21;hiperusera;1;11.302,15 €
-1;25/01/2010;-19,93 €;21;hiperusera;4;228,57 €
-1;23/01/2010;40,00 €;34;para gasolina;4;248,50 €
-1;23/01/2010;-40,00 €;34;para gasolina;6;2.849,85 €
-1;23/01/2010;200,00 €;34;trasferencia efectivo;4;208,50 €
-1;23/01/2010;-200,00 €;34;trasferencia efectivo;6;2.889,85 €
-1;23/01/2010;-65,70 €;20;massimo duti;1;11.322,08 €
-1;23/01/2010;-65,70 €;20;massimo duti;4;8,50 €
-1;23/01/2010;-30,70 €;18;casa - armario entrada;1;11.387,78 €
-1;23/01/2010;-30,70 €;18;casa - armario entrada;4;74,20 €
-1;21/01/2010;-48,00 €;24;csi-csif enero 2010;1;11.418,48 €
-1;21/01/2010;-48,00 €;24;csi-csif enero 2010;4;104,90 €
-1;19/01/2010;-19,51 €;33;monica enero 2010;1;11.466,48 €
-1;19/01/2010;-19,51 €;33;monica enero 2010;4;152,90 €
-1;19/01/2010;100,00 €;34;trasapso efectivo;4;172,41 €
-1;19/01/2010;-100,00 €;34;trasapso efectivo;6;3.089,85 €
-1;19/01/2010;100,00 €;14;trasapso efectivo;1;11.485,99 €
-1;19/01/2010;100,00 €;14;trasapso efectivo;6;3.189,85 €
-1;19/01/2010;-100,00 €;14;trasapso efectivo;1;11.385,99 €
-1;19/01/2010;-100,00 €;14;trasapso efectivo;6;3.089,85 €
-1;19/01/2010;-48,01 €;14;pizo;1;11.485,99 €
-1;19/01/2010;-48,01 €;14;pizo;4;72,41 €
-1;16/01/2010;-40,93 €;21;hiper usear;1;11.534,00 €
-1;16/01/2010;-40,93 €;21;hiper usear;4;120,42 €
-1;16/01/2010;-5,90 €;18;leroy merlin;1;11.574,93 €
-1;16/01/2010;-5,90 €;18;leroy merlin;4;161,35 €
-1;16/01/2010;-9,99 €;20;pull & bear;1;11.580,83 €
-1;16/01/2010;-9,99 €;20;pull & bear;4;167,25 €
-1;16/01/2010;-16,00 €;20;primark;1;11.590,82 €
-1;16/01/2010;-16,00 €;20;primark;4;177,24 €
-1;11/01/2010;23,50 €;34;para pago abono renfe ruben;4;193,24 €
-1;11/01/2010;-23,50 €;34;para pago abono renfe ruben;5;1.274,81 €
-1;09/01/2010;-63,43 €;10;enero 2010;1;11.606,82 €
-1;09/01/2010;-63,43 €;10;enero 2010;4;169,74 €
-1;05/01/2010;-275,86 €;13;enero 2010;1;11.670,25 €
-1;05/01/2010;-275,86 €;13;enero 2010;4;233,17 €
-1;04/01/2010;-33,60 €;11;ayto pioz;1;11.946,11 €
-1;04/01/2010;-33,60 €;11;ayto pioz;4;509,03 €
-1;18/01/2010;-119,31 €;21;makro;1;11.979,71 €
-1;18/01/2010;-119,31 €;21;makro;4;542,63 €
-1;18/01/2010;-36,00 €;18;brico depot;1;12.099,02 €
-1;18/01/2010;-36,00 €;18;brico depot;4;661,94 €
-1;18/01/2010;200,00 €;34;traspaso efectivo;4;697,94 €
-1;18/01/2010;-200,00 €;34;traspaso efectivo;5;1.298,31 €
-1;18/01/2010;-40,39 €;31;ruben enero 2010;1;12.135,02 €
-1;18/01/2010;-40,39 €;31;ruben enero 2010;4;497,94 €
-1;18/01/2010;-26,75 €;31;monica enero 2010;1;12.175,41 €
-1;18/01/2010;-26,75 €;31;monica enero 2010;4;538,33 €
-1;18/01/2010;28,00 €;34;para pagar seguro vida;4;565,08 €
-1;18/01/2010;-28,00 €;34;para pagar seguro vida;5;1.498,31 €
-1;23/01/2010;-30,00 €;20;rebajas;1;12.202,16 €
-1;23/01/2010;-30,00 €;20;rebajas;3;151,84 €
-1;19/01/2010;0,01 €;25;abono intereses;1;12.232,16 €
-1;19/01/2010;0,01 €;25;abono intereses;3;181,84 €
-1;19/01/2010;-19,95 €;17;maximo dutti;1;12.232,15 €
-1;19/01/2010;-19,95 €;17;maximo dutti;3;181,83 €
-1;14/01/2010;0,00 €;24;ajuste cuentas;1;12.252,10 €
-1;14/01/2010;0,00 €;24;ajuste cuentas;6;3.189,85 €
-1;14/01/2010;0,00 €;24;ajuste cuentas;1;12.252,10 €
-1;14/01/2010;0,00 €;24;ajuste cuentas;6;3.189,85 €
-1;14/01/2010;9,00 €;34;suscripciones fondos;11;976,00 €
-1;14/01/2010;-9,00 €;34;suscripciones fondos;6;3.189,85 €
-1;11/01/2010;9,00 €;34;suscripciones fondos;11;967,00 €
-1;11/01/2010;-9,00 €;34;suscripciones fondos;6;3.198,85 €
-1;11/01/2010;9,00 €;34;suscripciones fondos;11;958,00 €
-1;11/01/2010;-9,00 €;34;suscripciones fondos;6;3.207,85 €
-1;07/01/2010;9,00 €;34;suscripciones fondos;11;949,00 €
-1;07/01/2010;-9,00 €;34;suscripciones fondos;6;3.216,85 €
-1;04/01/2010;9,00 €;34;suscripciones fondos;11;940,00 €
-1;04/01/2010;-9,00 €;34;suscripciones fondos;6;3.225,85 €
-1;18/01/2010;30,00 €;34;para pago seguro vida;4;537,08 €
-1;18/01/2010;-30,00 €;34;para pago seguro vida;6;3.234,85 €
-1;18/01/2010;40,00 €;34;para gasolina;4;507,08 €
-1;18/01/2010;-40,00 €;34;para gasolina;6;3.264,85 €
-1;11/01/2010;40,00 €;34;para gasolina;4;467,08 €
-1;11/01/2010;-40,00 €;34;para gasolina;6;3.304,85 €
-1;04/01/2010;280,00 €;34;para pago coche;4;427,08 €
-1;04/01/2010;-280,00 €;34;para pago coche;6;3.344,85 €
-1;04/01/2010;40,00 €;34;para gasolina;4;147,08 €
-1;04/01/2010;-40,00 €;34;para gasolina;6;3.624,85 €
-1;18/01/2010;0,00 €;24;ajuste cuentas;1;12.252,10 €
-1;18/01/2010;0,00 €;24;ajuste cuentas;6;3.664,85 €
-1;04/01/2010;500,00 €;34;ingreso ahorro;12;2.208,89 €
-1;04/01/2010;-500,00 €;34;ingreso ahorro;6;3.664,85 €
-1;07/01/2010;800,00 €;34;ingreso ahorro;16;800,00 €
-1;07/01/2010;-800,00 €;34;ingreso ahorro;6;4.164,85 €
-1;13/01/2010;300,00 €;34;ingreso ahorro;13;1.202,00 €
-1;13/01/2010;-300,00 €;34;ingreso ahorro;6;4.964,85 €
-1;14/01/2010;-52,20 €;16;paralelo + rotacion ruedas (casi 23000 km);1;12.252,10 €
-1;14/01/2010;-52,20 €;16;paralelo + rotacion ruedas (casi 23000 km);3;201,78 €
-1;12/01/2010;-1,45 €;2;billete de guada a torrejon;1;12.304,30 €
-1;12/01/2010;-1,45 €;2;billete de guada a torrejon;3;253,98 €
-1;12/01/2010;-13,06 €;21;dia alcala de henares;1;12.305,75 €
-1;12/01/2010;-13,06 €;21;dia alcala de henares;3;255,43 €
-1;12/01/2010;-22,69 €;17;marionaud;1;12.318,81 €
-1;12/01/2010;-22,69 €;17;marionaud;3;268,49 €
-1;10/01/2010;300,00 €;34;INGRESO EN CUENTAS AHORRO - PERO A CUAL???;6;5.264,85 €
-1;10/01/2010;-300,00 €;34;INGRESO EN CUENTAS AHORRO - PERO A CUAL???;3;291,18 €
-1;10/01/2010;-23,10 €;21;hiperusera;1;12.341,50 €
-1;10/01/2010;-23,10 €;21;hiperusera;3;591,18 €
-1;08/01/2010;27,55 €;14;gasolinera perrote;1;12.364,60 €
-1;08/01/2010;27,55 €;14;gasolinera perrote;3;614,28 €
-1;08/01/2010;-50,00 €;14;gasolinera perrote;1;12.337,05 €
-1;08/01/2010;-50,00 €;14;gasolinera perrote;3;586,73 €
-1;08/01/2010;-50,00 €;4;250 = 200 + 50;1;12.387,05 €
-1;08/01/2010;-50,00 €;4;250 = 200 + 50;3;636,73 €
-1;08/01/2010;-200,00 €;3;pago de 200€ al fotografo;1;12.437,05 €
-1;08/01/2010;-200,00 €;3;pago de 200€ al fotografo;3;686,73 €
-1;09/01/2010;-25,75 €;2;mensual ruben;1;12.637,05 €
-1;09/01/2010;-25,75 €;2;mensual ruben;3;886,73 €
-1;05/01/2010;-32,91 €;21;hiperusera;1;12.662,80 €
-1;05/01/2010;-32,91 €;21;hiperusera;3;912,48 €
-1;08/01/2010;800,00 €;34;INGRESO - A UNA DE LAS CUENTAS AHORRO, PERO A CUAL???;6;4.964,85 €
-1;08/01/2010;-800,00 €;34;INGRESO - A UNA DE LAS CUENTAS AHORRO, PERO A CUAL???;3;945,39 €
-1;05/01/2010;500,00 €;34;INGRESO - A UNA DE LAS CUENTAS AHORRO, PERO A CUAL???;6;4.164,85 €
-1;05/01/2010;-500,00 €;34;INGRESO - A UNA DE LAS CUENTAS AHORRO, PERO A CUAL???;3;1.745,39 €
-1;04/01/2010;-37,00 €;14;pioz;1;12.695,71 €
-1;04/01/2010;-37,00 €;14;pioz;3;2.245,39 €
-1;02/01/2010;0,00 €;24;actualizacion de saldo;1;12.732,71 €
-1;02/01/2010;0,00 €;24;actualizacion de saldo;4;107,08 €
-1;09/12/2009;-3,00 €;2;abono renfe de 6,80 = 3,80 + 3,00;1;12.732,71 €
-1;09/12/2009;-3,00 €;2;abono renfe de 6,80 = 3,80 + 3,00;4;107,08 €
-1;16/12/2009;-1,02 €;25;liquidacion intereses cuenta;1;12.735,71 €
-1;16/12/2009;-1,02 €;25;liquidacion intereses cuenta;7;23,56 €
-1;25/09/2009;-249,93 €;27;seguro casa septiembre 2009;1;12.736,73 €
-1;25/09/2009;-249,93 €;27;seguro casa septiembre 2009;7;24,58 €
-1;28/07/2009;-7,50 €;24;cuota anual tarjeta ibercaja;1;12.986,66 €
-1;28/07/2009;-7,50 €;24;cuota anual tarjeta ibercaja;7;274,51 €
-1;01/01/2010;0,06 €;25;abono intereses + promocion;1;12.994,16 €
-1;01/01/2010;0,06 €;25;abono intereses + promocion;15;500,06 €
-1;01/01/2010;0,16 €;25;abono intereses + promocion;1;12.994,10 €
-1;01/01/2010;0,16 €;25;abono intereses + promocion;14;500,16 €
-1;28/12/2009;500,00 €;34;anulacion trasferencias: de cajamandril a naranja;6;3.664,85 €
-1;28/12/2009;-500,00 €;34;anulacion trasferencias: de cajamandril a naranja;12;1.708,89 €
-1;01/01/2010;0,18 €;25;abono intereses;1;12.993,94 €
-1;01/01/2010;0,18 €;25;abono intereses;13;902,00 €
-1;01/01/2010;0,79 €;25;abono intereses;1;12.993,76 €
-1;01/01/2010;0,79 €;25;abono intereses;13;901,82 €
-1;28/12/2009;500,00 €;34;hay un error en la cuenta destino: desde cajamandril a Imprevistos;12;2.208,89 €
-1;28/12/2009;-500,00 €;34;hay un error en la cuenta destino: desde cajamandril a Imprevistos;13;901,03 €
-1;01/01/2010;0,41 €;25;abono intereses;1;12.992,97 €
-1;01/01/2010;0,41 €;25;abono intereses;12;1.708,89 €
-1;01/01/2010;0,41 €;34;abono intereses;12;1.708,48 €
-1;01/01/2010;-0,41 €;34;abono intereses;11;931,00 €
-1;01/01/2010;0,41 €;34;abono intereses;11;931,41 €
-1;01/01/2010;-0,41 €;34;abono intereses;12;1.708,07 €
-1;01/01/2010;1,75 €;25;abono intereses;1;12.992,56 €
-1;01/01/2010;1,75 €;25;abono intereses;12;1.708,48 €
-1;01/01/2010;3,37 €;25;abono intereses;1;12.990,81 €
-1;01/01/2010;3,37 €;25;abono intereses;6;3.164,85 €
-1;28/12/2009;9,00 €;34;suscripcion fondos;11;931,00 €
-1;28/12/2009;-9,00 €;34;suscripcion fondos;6;3.161,48 €
-1;28/12/2009;9,00 €;34;suscripcion fondos;11;922,00 €
-1;28/12/2009;-9,00 €;34;suscripcion fondos;6;3.170,48 €
-1;21/12/2009;9,00 €;34;suscripcion fondos;11;913,00 €
-1;21/12/2009;-9,00 €;34;suscripcion fondos;6;3.179,48 €
-1;21/12/2009;9,00 €;34;suscripcion fondos;11;904,00 €
-1;21/12/2009;-9,00 €;34;suscripcion fondos;6;3.188,48 €
-1;16/12/2009;9,00 €;34;suscripcion fondos;11;895,00 €
-1;16/12/2009;-9,00 €;34;suscripcion fondos;6;3.197,48 €
-1;28/12/2009;-27,25 €;21;hiperusera;1;12.987,44 €
-1;28/12/2009;-27,25 €;21;hiperusera;3;2.282,39 €
-1;28/12/2009;-46,10 €;14;pioz;1;13.014,69 €
-1;28/12/2009;-46,10 €;14;pioz;3;2.309,64 €
-1;28/12/2009;-80,41 €;18;ikea;1;13.060,79 €
-1;28/12/2009;-80,41 €;18;ikea;3;2.355,74 €
-1;28/12/2009;500,00 €;34;ahorro periodico (es a esta cuenta?);13;1.401,03 €
-1;28/12/2009;-500,00 €;34;ahorro periodico (es a esta cuenta?);3;2.436,15 €
-1;28/12/2009;500,00 €;34;ahorro periodico;15;500,00 €
-1;28/12/2009;-500,00 €;34;ahorro periodico;3;2.936,15 €
-1;28/12/2009;-693,17 €;9;diciembre 2009;1;13.141,20 €
-1;28/12/2009;-693,17 €;9;diciembre 2009;3;3.436,15 €
-1;26/12/2009;1.000,00 €;34;ahorro nominas;5;1.526,31 €
-1;26/12/2009;-1.000,00 €;34;ahorro nominas;3;4.129,32 €
-1;24/12/2009;-40,00 €;4;perrote;1;13.834,37 €
-1;24/12/2009;-40,00 €;4;perrote;3;5.129,32 €
-1;24/12/2009;1.554,01 €;23;ruben diciembre 2009;1;13.874,37 €
-1;24/12/2009;1.554,01 €;23;ruben diciembre 2009;3;5.169,32 €
-1;23/12/2009;500,00 €;34;ahorro periodico;14;500,00 €
-1;23/12/2009;-500,00 €;34;ahorro periodico;3;3.615,31 €
-1;23/12/2009;-20,00 €;4;perrote;1;12.320,36 €
-1;23/12/2009;-20,00 €;4;perrote;3;4.115,31 €
-1;23/12/2009;693,00 €;34;para pago hipoteca;3;4.135,31 €
-1;23/12/2009;-693,00 €;34;para pago hipoteca;6;3.206,48 €
-1;23/12/2009;2.156,48 €;23;diciembre y doble;1;12.340,36 €
-1;23/12/2009;2.156,48 €;23;diciembre y doble;3;3.442,31 €
-1;22/12/2009;-23,95 €;19;C&A regalo para sobri;1;10.183,88 €
-1;22/12/2009;-23,95 €;19;C&A regalo para sobri;3;1.285,83 €
-1;22/12/2009;-19,90 €;17;hennes y mauriz;1;10.207,83 €
-1;22/12/2009;-19,90 €;17;hennes y mauriz;3;1.309,78 €
-1;21/12/2009;0,02 €;25;abono intereses;1;10.227,73 €
-1;21/12/2009;0,02 €;25;abono intereses;3;1.329,68 €
-1;20/12/2009;-30,50 €;14;pioz;1;10.227,71 €
-1;20/12/2009;-30,50 €;14;pioz;3;1.329,66 €
-1;19/12/2009;-328,41 €;8;diciembre 2009;1;10.258,21 €
-1;19/12/2009;-328,41 €;8;diciembre 2009;3;1.360,16 €
-1;19/12/2009;-10,00 €;21;alcampo;1;10.586,62 €
-1;19/12/2009;-10,00 €;21;alcampo;3;1.688,57 €
-1;19/12/2009;-26,96 €;17;revolution €?;1;10.596,62 €
-1;19/12/2009;-26,96 €;17;revolution €?;3;1.698,57 €
-1;18/12/2009;1.000,00 €;34;ahorro nomina;6;3.899,48 €
-1;18/12/2009;-1.000,00 €;34;ahorro nomina;3;1.725,53 €
-1;18/12/2009;-39,90 €;17;sfera la dehesa;1;10.623,58 €
-1;18/12/2009;-39,90 €;17;sfera la dehesa;3;2.725,53 €
-1;31/12/2009;-21,80 €;17;entradas cine;1;10.663,48 €
-1;31/12/2009;-21,80 €;17;entradas cine;4;110,08 €
-1;30/12/2009;-17,00 €;17;gilabert madrid €?;1;10.685,28 €
-1;30/12/2009;-17,00 €;17;gilabert madrid €?;4;131,88 €
-1;30/12/2009;-71,34 €;29;ruben;1;10.702,28 €
-1;30/12/2009;-71,34 €;29;ruben;4;148,88 €
-1;30/12/2009;-71,34 €;29;monica;1;10.773,62 €
-1;30/12/2009;-71,34 €;29;monica;4;220,22 €
-1;29/12/2009;-8,85 €;21;hiperusera;1;10.844,96 €
-1;29/12/2009;-8,85 €;21;hiperusera;4;291,56 €
-1;29/12/2009;-13,55 €;21;eroski;1;10.853,81 €
-1;29/12/2009;-13,55 €;21;eroski;4;300,41 €
-1;29/12/2009;-11,21 €;21;hiperusera;1;10.867,36 €
-1;29/12/2009;-11,21 €;21;hiperusera;4;313,96 €
-1;28/12/2009;30,00 €;34;para pago movil;4;325,17 €
-1;28/12/2009;-30,00 €;34;para pago movil;6;2.899,48 €
-1;28/12/2009;-100,00 €;2;cajero;1;10.878,57 €
-1;28/12/2009;-100,00 €;2;cajero;4;295,17 €
-1;28/12/2009;100,00 €;34;traspaso efectivo;4;395,17 €
-1;28/12/2009;-100,00 €;34;traspaso efectivo;6;2.929,48 €
-1;28/12/2009;100,00 €;34;para abono renfe;4;295,17 €
-1;28/12/2009;-100,00 €;34;para abono renfe;5;526,31 €
-1;28/12/2009;-25,00 €;24;cena navidad casa lidia david;1;10.978,57 €
-1;28/12/2009;-25,00 €;24;cena navidad casa lidia david;4;195,17 €
-1;26/12/2009;-40,00 €;4;pedro mu€oz;1;11.003,57 €
-1;26/12/2009;-40,00 €;4;pedro mu€oz;4;220,17 €
-1;24/12/2009;-17,00 €;14;PIOZ;1;11.043,57 €
-1;24/12/2009;-17,00 €;14;PIOZ;4;260,17 €
-1;23/12/2009;-6,97 €;21;hiperusera;1;11.060,57 €
-1;23/12/2009;-6,97 €;21;hiperusera;4;277,17 €
-1;23/12/2009;200,00 €;34;traspaso efectivo;4;284,14 €
-1;23/12/2009;-200,00 €;34;traspaso efectivo;5;626,31 €
-1;23/12/2009;40,00 €;34;para gasolina;4;84,14 €
-1;23/12/2009;-40,00 €;34;para gasolina;6;3.029,48 €
-1;22/12/2009;-9,35 €;33;movil ruben diciembre 2009;1;11.067,54 €
-1;22/12/2009;-9,35 €;33;movil ruben diciembre 2009;4;44,14 €
-1;22/12/2009;-29,01 €;21;hiperusera;1;11.076,89 €
-1;22/12/2009;-29,01 €;21;hiperusera;4;53,49 €
-1;22/12/2009;-100,00 €;4;para pagar dentista;1;11.105,90 €
-1;22/12/2009;-100,00 €;4;para pagar dentista;4;82,50 €
-1;21/12/2009;-2,26 €;33;movil monica diciembre 2009;1;11.205,90 €
-1;21/12/2009;-2,26 €;33;movil monica diciembre 2009;4;182,50 €
-1;21/12/2009;30,00 €;34;para pago moviles;4;184,76 €
-1;21/12/2009;-30,00 €;34;para pago moviles;5;826,31 €
-1;18/12/2009;-200,00 €;24;regalo bodas mary;1;11.208,16 €
-1;18/12/2009;-200,00 €;24;regalo bodas mary;4;154,76 €
-1;18/12/2009;200,00 €;34;traspaso efecrivo;4;354,76 €
-1;18/12/2009;-200,00 €;34;traspaso efecrivo;6;3.069,48 €
-1;18/12/2009;-3,90 €;2;viaje al hotel tryp atocha comida navidad ISL;1;11.408,16 €
-1;18/12/2009;-3,90 €;2;viaje al hotel tryp atocha comida navidad ISL;4;154,76 €
-1;18/12/2009;-20,00 €;4;efectivo;1;11.412,06 €
-1;18/12/2009;-20,00 €;4;efectivo;4;158,66 €
-1;18/12/2009;-6,80 €;2;abono 10 viajes;1;11.432,06 €
-1;18/12/2009;-6,80 €;2;abono 10 viajes;4;178,66 €
-1;18/12/2009;-40,39 €;31;seguro vida ruben diciembre 2009;1;11.438,86 €
-1;18/12/2009;-40,39 €;31;seguro vida ruben diciembre 2009;4;185,46 €
-1;18/12/2009;-26,75 €;31;seguro vida monica diciembre 2009;1;11.479,25 €
-1;18/12/2009;-26,75 €;31;seguro vida monica diciembre 2009;4;225,85 €
-1;17/12/2009;30,00 €;34;para seguro vida;4;252,60 €
-1;17/12/2009;-30,00 €;34;para seguro vida;6;3.269,48 €
-1;17/12/2009;28,00 €;34;para seguro vida;4;222,60 €
